Confnum,Reservation ID,Status,Booking Date,Arrival Date,Departure Date,Booking Window,LOS,Quantity,Room Type,Revenue,Adults,Children,Rate Code,Market Segment Group,Market Code,Source Code,Reservation Type,Block Id
124977,119328,CKOT,2/17/18,2/17/18,2/18/18,0,1,1,A1K,295,1,0,T05,Retail Discount,TRA,TAJ,,
124978,119329,CKOT,2/17/18,2/17/18,2/18/18,0,1,1,D1K,212,1,0,NSYX,OTA E-Commerce,TEC,TPS,,
125143,119494,CKOT,2/17/18,3/4/18,3/6/18,15,2,1,D1K,516,1,0,NENM,Corporate,CON,GDS,,
125144,119495,CKOT,2/17/18,3/10/18,3/12/18,21,2,1,D1K,585,2,0,NFNK,OTA E-Commerce,TEC,TPS,,
125145,119496,CKOT,2/17/18,3/10/18,3/12/18,21,2,1,D1K,545,1,0,NFNK,OTA E-Commerce,TEC,TPS,,
125146,119497,CKOT,2/17/18,4/20/18,4/24/18,62,4,1,D1K,1404,2,0,NB15,OTA E-Commerce,TEC,TPS,,
125147,119498,CKOT,2/17/18,4/28/18,5/1/18,70,3,1,ADA,677,2,0,NB15,OTA E-Commerce,TEC,TPS,,
125148,119499,CKOT,2/17/18,4/28/18,5/1/18,70,3,1,ADA,677,2,0,NB15,OTA E-Commerce,TEC,TPS,,
125149,119500,CKOT,2/17/18,4/28/18,5/1/18,70,3,1,ADA,677,2,0,NB15,OTA E-Commerce,TEC,TPS,,
125150,119501,CKOT,2/17/18,2/23/18,2/24/18,6,1,1,D1K,243,2,0,NH7,Retail Discount,CSI,GDS,,
125151,119502,CKOT,2/17/18,3/15/18,3/18/18,26,3,1,D1K,846,2,0,NH7,Retail Discount,CSI,GDS,,
125152,119504,CKOT,2/17/18,2/17/18,2/18/18,0,1,1,A1K,395,2,0,N0JK,OTA E-Commerce,TEC,TPS,,
125154,119507,CKOT,2/17/18,3/29/18,3/30/18,40,1,1,A1D,435,2,0,R04,Retail Discount,TRA,PLC,,
125155,119508,CKOT,2/17/18,4/12/18,4/14/18,54,2,1,C1K,815,2,0,NH7,Retail Discount,CSI,GDS,,
125156,119510,CKOT,2/17/18,2/19/18,2/20/18,2,1,1,B1K,202,1,0,NW86,OTA E-Commerce,TEC,TPS,,
125157,119513,CKOT,2/17/18,4/26/18,4/29/18,68,3,1,A1K,828,2,0,T08,Retail Discount,TRA,TAJ,,
125158,119514,CKOT,2/17/18,3/11/18,3/17/18,22,6,1,D1K,1985,2,0,NH7,Retail Discount,CSI,GDS,,
125159,119516,CKOT,2/17/18,2/17/18,2/18/18,0,1,1,D1K,360,1,0,NTRK,Retail Discount,CSI,GDS,,
125162,119523,CKOT,2/17/18,3/27/18,3/28/18,38,1,1,A1D,475,2,0,CALI,Retail Discount,TRA,PLC,,
125164,119525,CKOT,2/18/18,2/23/18,2/25/18,5,2,1,ADA,389,2,0,NW86,OTA E-Commerce,TEC,TPS,,
125165,119526,CKOT,2/18/18,2/17/18,2/18/18,0,1,1,ADA,285,2,0,N0JK,OTA E-Commerce,TEC,TPS,,
125167,119528,CKOT,2/18/18,2/24/18,2/25/18,6,1,1,D1K,243,2,0,NH7,Retail Discount,CSI,GDS,,
125168,119529,CKOT,2/18/18,2/24/18,2/25/18,6,1,1,D1K,243,2,0,NH7,Retail Discount,CSI,GDS,,
125169,119530,CKOT,2/18/18,2/24/18,2/25/18,6,1,1,C1S,243,2,0,NH7,Retail Discount,CSI,GDS,,
125170,119531,CKOT,2/18/18,3/16/18,3/18/18,26,2,1,A1K,570,1,0,NB11,OTA E-Commerce,TEC,TPS,,
125172,119533,CKOT,2/18/18,6/28/18,7/2/18,130,4,1,A1K,1751,2,0,T08,Retail Discount,TRA,XBE,,
125182,119544,CKOT,2/18/18,3/31/18,4/1/18,41,1,1,B1K,285,2,0,R04,BAR,RAC,TAJ,,
125183,119545,CKOT,2/18/18,3/30/18,3/31/18,40,1,1,D1K,257,2,0,NH7,Retail Discount,CSI,GDS,,
125184,119546,CKOT,2/18/18,3/30/18,3/31/18,40,1,1,D1K,257,2,0,NH7,Retail Discount,CSI,GDS,,
125185,119547,CKOT,2/18/18,3/18/18,3/19/18,28,1,1,D1K,270,2,0,NH7,Retail Discount,CSI,GDS,,
125186,119548,CKOT,2/18/18,4/27/18,4/29/18,68,2,1,A1K,519,2,0,T08,Retail Discount,TRA,TAJ,,
125188,119550,CKOT,2/18/18,5/17/18,5/19/18,88,2,1,C1S,930,2,0,T03,Retail Discount,TRA,TAJ,,
125189,119551,CKOT,2/18/18,3/17/18,3/19/18,27,2,1,D1K,468,2,0,NUWD,Corporate,COT,TAJ,,
125190,119552,CKOT,2/18/18,2/21/18,2/22/18,3,1,1,B1K,304,1,0,CR,Retail Discount,TRA,GDS,,
125191,119555,CKOT,2/18/18,2/24/18,2/25/18,6,1,1,A1D,294,1,1,NFNK,OTA E-Commerce,TEC,TPS,,
125192,119557,CKOT,2/18/18,3/28/18,3/31/18,38,3,1,B1S,1585,2,0,NB15,OTA E-Commerce,TEC,TPS,,
125193,119558,CKOT,2/18/18,3/11/18,3/13/18,21,2,1,D1K,630,1,0,N0JN,Corporate,CON,HRO,,
125195,119561,CKOT,2/18/18,3/14/18,3/17/18,24,3,1,D1K,1314,2,0,NB15,OTA E-Commerce,TEC,TPS,,
125196,119563,CKOT,2/18/18,3/16/18,3/18/18,26,2,1,A1D,840,1,0,N0JN,OTA E-Commerce,TEC,TPS,,
125197,119564,CKOT,2/18/18,3/8/18,3/10/18,18,2,1,B1K,625,2,0,R04,BAR,RAC,HRO,,
125202,119569,CKOT,2/18/18,2/22/18,2/25/18,4,3,1,C1K,930,2,0,T05,Retail Discount,TRA,PLC,,
125203,119570,CKOT,2/18/18,2/22/18,2/25/18,4,3,1,C1S,1260,2,0,T05,Retail Discount,TRA,PLC,,
125204,119571,CKOT,2/19/18,4/21/18,4/23/18,61,2,1,D1K,527,2,0,NH7,Retail Discount,CSI,GDS,,
125205,119572,CKOT,2/19/18,3/22/18,3/23/18,31,1,1,D1K,351,1,0,NMNM,Retail Discount,CSI,GDS,,
125206,119573,CKOT,2/19/18,3/25/18,3/26/18,34,1,1,D1K,252,1,0,NMNM,Retail Discount,CSI,GDS,,
125207,119574,CKOT,2/19/18,3/8/18,3/9/18,17,1,1,A1K,455,2,0,PARK,Retail Discount,TRA,PLC,,
125213,119579,CKOT,2/19/18,2/24/18,2/25/18,5,1,1,B1K,280,1,0,T05,Retail Discount,TRA,PLC,,
125214,119580,CKOT,2/19/18,4/12/18,4/15/18,52,3,1,A1K,845,2,0,N78M,OTA E-Commerce,TEC,TPS,,
125215,119581,CKOT,2/19/18,2/28/18,3/2/18,9,2,1,D1K,1007,1,0,N8N,Retail Discount,CSI,GDS,,
125216,119582,CKOT,2/19/18,3/30/18,4/1/18,39,2,1,D1K,570,2,0,R04,BAR,RAC,TPS,,
125218,119583,CKOT,2/19/18,3/15/18,3/19/18,24,4,1,B1K,1091,2,0,NP6I,OTA E-Commerce,TEC,TPS,,
125219,119584,CKOT,2/19/18,2/21/18,2/23/18,2,2,1,A1D,576,2,0,NH7,Retail Discount,CSI,GDS,,
125220,119585,CKOT,2/19/18,2/19/18,2/22/18,0,3,1,D1K,864,2,0,NH7,Retail Discount,CSI,GDS,,
125277,119641,CKOT,2/20/18,3/4/18,3/5/18,12,1,1,B1K,220,1,0,NAX,Corporate,CON,GDS,,
125222,119587,CKOT,2/19/18,3/15/18,3/16/18,24,1,1,D1K,315,1,0,NH7,Retail Discount,CSI,GDS,,
125223,119588,CKOT,2/19/18,2/28/18,3/1/18,9,1,1,D1K,565,2,0,R04,BAR,RAC,TRW,,
125224,119589,CKOT,2/19/18,2/21/18,2/22/18,2,1,1,C1S,306,2,0,NH7,Retail Discount,CSI,GDS,,
125225,119590,CKOT,2/19/18,3/5/18,3/7/18,14,2,1,A1K,430,1,0,NAJV,Corporate,CON,GDS,,
125229,119594,CKOT,2/19/18,4/9/18,4/12/18,49,3,1,C1K,1053,1,0,NMNM,Retail Discount,CSI,GDS,,
125230,119595,CKOT,2/19/18,3/8/18,3/9/18,17,1,1,B1K,300,2,0,R04,BAR,RAC,PLC,,
125231,119596,CKOT,2/19/18,4/1/18,4/5/18,41,4,1,A1D,1100,2,2,N9R,Corporate,CON,HRO,,
125233,119598,CKOT,2/19/18,2/20/18,2/21/18,1,1,1,A1K,272,2,0,NOWP,OTA E-Commerce,TEC,TPS,,
125235,119600,CKOT,2/19/18,3/5/18,3/6/18,14,1,1,D1K,300,1,0,NFNK,OTA E-Commerce,TEC,TPS,,
125237,119602,CKOT,2/19/18,3/9/18,3/10/18,18,1,1,D1K,228,2,0,NSYX,OTA E-Commerce,TEC,TPS,,
125239,119604,CKOT,2/19/18,3/19/18,3/20/18,28,1,1,C1K,656,1,0,N10U,Retail Discount,CSI,GDS,,
125240,119605,CKOT,2/19/18,3/8/18,3/11/18,17,3,1,D1K,783,2,0,NH7,Retail Discount,CSI,GDS,,
125304,119665,CKOT,2/20/18,2/21/18,2/22/18,1,1,1,A1K,252,1,0,NMNM,Retail Discount,CSI,GDS,,
125244,119608,CKOT,2/20/18,3/23/18,3/26/18,31,3,1,A1D,1148,2,0,NH7,Retail Discount,CSI,GDS,,
125246,119610,CKOT,2/20/18,5/4/18,5/7/18,73,3,1,B1K,773,2,0,NB15,OTA E-Commerce,TEC,TPS,,
125247,119611,CKOT,2/20/18,5/4/18,5/7/18,73,3,1,A1K,773,2,0,NB15,OTA E-Commerce,TEC,TPS,,
125249,119613,CKOT,2/20/18,3/28/18,3/31/18,36,3,1,A1K,1051,2,0,NB15,OTA E-Commerce,TEC,TPS,,
125250,119614,CKOT,2/20/18,3/28/18,3/31/18,36,3,1,A1K,1000,1,0,NB15,OTA E-Commerce,TEC,TPS,,
125251,119615,CKOT,2/20/18,3/15/18,3/18/18,23,3,1,B1K,691,2,0,N1YZ,Retail Discount,TRA,TPS,,
125252,119616,CKOT,2/20/18,4/20/18,4/23/18,59,3,1,D1K,783,2,0,NH7,Retail Discount,CSI,GDS,,
125254,119618,CKOT,2/20/18,3/29/18,4/1/18,37,3,1,B1K,607,2,0,N1YZ,Retail Discount,TRA,TPS,,
125256,119620,CKOT,2/19/18,2/19/18,2/20/18,0,1,1,D1K,266,1,0,CR,Retail Discount,TRA,HRO,,
125257,119621,CKOT,2/20/18,7/11/18,7/13/18,141,2,1,C1K,1450,2,0,R04,BAR,RAC,XBE,,
125261,119625,CKOT,2/20/18,3/11/18,3/18/18,19,7,1,A1K,1764,1,0,NG9,Corporate,CON,GDS,,
125262,119626,CKOT,2/20/18,2/23/18,2/25/18,3,2,1,D1K,486,2,0,NH7,Retail Discount,CSI,GDS,,
125479,119837,CKOT,2/22/18,3/1/18,3/2/18,7,1,1,C1S,302,1,0,NEAU,Corporate,COT,TRW,,
125280,119643,CKOT,2/20/18,2/24/18,2/25/18,4,1,1,C1K,377,3,0,NH7,Retail Discount,CSI,GDS,,
125282,119644,CKOT,2/20/18,2/28/18,3/2/18,8,2,1,A1K,918,1,0,NTRK,Retail Discount,CSI,GDS,,
125283,119645,CKOT,2/20/18,3/23/18,3/25/18,31,2,1,A1K,477,1,0,NH7,Retail Discount,CSI,GDS,,
125285,119647,CKOT,2/20/18,2/21/18,2/22/18,1,1,1,D1K,285,1,0,NHE,Retail Discount,CSI,GDS,,
125286,119648,CKOT,2/20/18,2/21/18,2/23/18,1,2,1,ADA,440,1,0,NAX,Corporate,CON,GDS,,
125287,119649,CKOT,2/20/18,2/21/18,2/23/18,1,2,1,ADA,440,1,0,NAX,Corporate,CON,GDS,,
125289,119650,CKOT,2/20/18,3/6/18,3/8/18,14,2,1,B1K,516,1,0,NTVV,Corporate,COT,GDS,,
125290,119651,CKOT,2/20/18,2/21/18,2/23/18,1,2,1,ADA,440,1,0,NAX,Corporate,CON,GDS,,
125293,119654,CKOT,2/20/18,2/22/18,2/26/18,2,4,1,D1K,1140,2,0,N8N,Retail Discount,CSI,HRO,,
125294,119655,CKOT,2/20/18,2/20/18,2/21/18,0,1,1,D1K,304,2,0,N8N,Retail Discount,CSI,GDS,,
125295,119656,CKOT,2/20/18,2/25/18,2/26/18,5,1,1,B1K,252,1,0,NG9,Corporate,CON,GDS,,
125296,119657,CKOT,2/20/18,2/24/18,2/25/18,4,1,1,D1K,243,2,0,NH7,Retail Discount,CSI,GDS,,
125298,119659,CKOT,2/20/18,2/25/18,3/2/18,5,5,1,A1K,1520,1,0,N85,Corporate,CON,GDS,,
125301,119662,CKOT,2/20/18,2/21/18,2/22/18,1,1,1,A1D,230,2,0,NFCC,OTA E-Commerce,TEC,GDS,,
125302,119663,CKOT,2/20/18,2/21/18,2/22/18,1,1,1,ADA,252,1,0,NMNM,Retail Discount,CSI,GDS,,
125303,119664,CKOT,2/20/18,2/21/18,2/22/18,1,1,1,A1K,252,1,0,NMNM,Retail Discount,CSI,GDS,,
125306,119667,CKOT,2/20/18,4/9/18,4/11/18,48,2,1,C1S,1050,2,0,NSJY,Retail Discount,CSI,GDS,,
125307,119668,CKOT,2/20/18,4/29/18,4/30/18,68,1,1,A1K,300,2,0,N0JN,OTA E-Commerce,TEC,TPS,,
125310,119670,CKOT,2/20/18,6/28/18,7/1/18,128,3,1,B1K,703,2,0,N78I,OTA E-Commerce,TEC,EXPDC,,
125311,119671,CKOT,2/20/18,4/17/18,4/19/18,56,2,1,ADA,506,2,0,N7N,Corporate,CON,HRO,,
125313,119673,CKOT,2/20/18,2/20/18,2/21/18,0,1,1,C1S,640,2,0,R04,BAR,RAC,HRO,,
125315,119674,CKOT,2/20/18,3/13/18,3/16/18,21,3,1,ADA,1478,2,0,T08,Retail Discount,TRA,TAJ,,
125316,119676,CKOT,2/20/18,4/1/18,4/4/18,40,3,1,B1K,645,1,0,NAJV,Corporate,CON,GDS,,
125320,119677,CKOT,2/20/18,4/28/18,5/6/18,67,8,1,B1K,1663,2,0,N78I,OTA E-Commerce,TEC,TPS,,
125321,119678,CKOT,2/20/18,2/20/18,2/21/18,0,1,1,A1D,300,2,0,R04,BAR,RAC,HRO,,
125322,119679,CKOT,2/20/18,3/23/18,3/26/18,31,3,1,A1K,906,1,0,NEAU,Corporate,COT,HRO,,
125323,119680,CKOT,2/20/18,4/22/18,4/25/18,61,3,1,B1K,884,2,0,NB15,OTA E-Commerce,TEC,TPS,,
125324,119681,CKOT,2/20/18,3/6/18,3/8/18,14,2,1,A1K,516,1,0,NTVV,Corporate,COT,GDS,,
125325,119682,CKOT,2/20/18,2/20/18,2/23/18,0,3,1,B1K,719,2,0,NB15,OTA E-Commerce,TEC,TPS,,
125326,119683,CKOT,2/20/18,3/6/18,3/8/18,14,2,1,B1K,516,1,0,NTVV,Corporate,COT,GDS,,
125327,119684,CKOT,2/20/18,5/25/18,5/29/18,94,4,1,A1K,1070,2,0,LEUTF,Leisure,LEI,PMS,,
125328,119686,CKOT,2/20/18,3/18/18,3/20/18,26,2,1,D1K,798,1,0,T20,Retail Discount,TRA,GDS,,
125329,119687,CKOT,2/20/18,3/18/18,3/19/18,26,1,1,D1K,270,2,0,NH7,Retail Discount,CSI,GDS,,
125330,119688,CKOT,2/20/18,3/18/18,3/19/18,26,1,1,D1K,270,2,0,NH7,Retail Discount,CSI,GDS,,
125331,119689,CKOT,2/20/18,2/26/18,2/28/18,6,2,1,A1K,732,1,0,NALX,Corporate,CON,GDS,,
125332,119691,CKOT,2/20/18,2/21/18,2/22/18,1,1,1,D1K,285,1,0,N8N,Retail Discount,CSI,GDS,,
125333,119692,CKOT,2/20/18,3/23/18,3/26/18,31,3,1,D1K,729,1,0,NH7,Retail Discount,CSI,GDS,,
125334,119693,CKOT,2/20/18,3/13/18,3/15/18,21,2,1,ADA,520,1,0,N5S,Corporate,CON,GDS,,
125335,119694,CKOT,2/20/18,3/26/18,3/27/18,34,1,1,D1K,240,1,0,NSYX,OTA E-Commerce,TEC,TPS,,
125336,119695,CKOT,2/20/18,3/7/18,3/9/18,15,2,1,ADA,494,1,0,NEAU,Corporate,COT,GDS,,
125337,119696,CKOT,2/20/18,4/27/18,4/29/18,66,2,1,B1K,590,2,0,NFNK,OTA E-Commerce,TEC,TPS,,
125338,119697,CKOT,2/20/18,2/21/18,2/22/18,1,1,1,C1S,288,2,0,NH7,Retail Discount,CSI,GDS,,
125339,119699,CKOT,2/20/18,2/20/18,2/24/18,0,4,1,D1K,1360,2,0,NH7,Retail Discount,CSI,GDS,,
125341,119701,CKOT,2/20/18,2/24/18,2/25/18,4,1,1,ADA,194,2,0,NFCC,OTA E-Commerce,TEC,GDS,,
125343,119704,CKOT,2/20/18,2/21/18,2/23/18,1,2,1,A1K,392,1,0,N35,Corporate,CON,GDS,,
125344,119705,CKOT,2/20/18,2/26/18,2/28/18,6,2,1,D1K,732,1,0,NALX,Corporate,CON,GDS,,
125345,119706,CKOT,2/20/18,3/6/18,3/7/18,14,1,1,C1K,260,1,0,N5S,Corporate,CON,GDS,,
125347,119707,CKOT,2/20/18,3/7/18,3/8/18,15,1,1,B1K,428,1,0,CR,Retail Discount,TRA,GDS,,
125349,119709,CKOT,2/20/18,3/8/18,3/9/18,16,1,1,C1K,392,2,0,NH7,Retail Discount,CSI,GDS,,
125350,119711,CKOT,2/20/18,2/25/18,2/26/18,5,1,1,C1S,396,1,0,NMNM,Retail Discount,CSI,GDS,,
125354,119714,CKOT,2/20/18,3/11/18,3/13/18,19,2,1,D1K,516,1,0,NENM,Corporate,CON,GDS,,
125355,119715,CKOT,2/20/18,2/26/18,2/28/18,6,2,1,D1K,634,1,0,NHW,Corporate,CON,GDS,,
125356,119716,CKOT,2/20/18,2/24/18,2/26/18,4,2,1,D1K,513,2,0,NH7,Retail Discount,CSI,GDS,,
125357,119717,CKOT,2/20/18,3/6/18,3/7/18,14,1,1,B1K,260,1,0,NBZR,Corporate,COT,GDS,,
125358,119718,CKOT,2/20/18,3/6/18,3/7/18,14,1,1,B1K,260,1,0,NBZR,Corporate,COT,GDS,,
125359,119719,CKOT,2/20/18,2/26/18,2/28/18,6,2,1,A1K,634,1,0,NHW,Corporate,CON,GDS,,
125363,119723,CKOT,2/21/18,3/3/18,3/5/18,10,2,1,A1D,770,2,0,NH7,Retail Discount,CSI,GDS,,
125365,119725,CKOT,2/21/18,3/25/18,3/26/18,32,1,1,C1K,252,1,0,NH7,Retail Discount,CSI,GDS,,
125366,119726,CKOT,2/21/18,3/2/18,3/3/18,9,1,1,D1K,257,2,0,NH7,Retail Discount,CSI,GDS,,
125367,119727,CKOT,2/21/18,3/2/18,3/3/18,9,1,1,D1K,257,2,0,NH7,Retail Discount,CSI,GDS,,
125368,119728,CKOT,2/21/18,2/20/18,2/21/18,0,1,1,ADA,230,2,0,NW86,OTA E-Commerce,TEC,TPS,,
125371,119731,CKOT,2/20/18,2/20/18,2/21/18,0,1,1,C1S,640,2,0,R04,BAR,RAC,HRO,,
125374,119734,CKOT,2/21/18,3/27/18,3/29/18,34,2,1,A1K,622,1,0,N83,Corporate,CON,GDS,,
125375,119735,CKOT,2/21/18,3/26/18,3/29/18,33,3,1,ADA,683,2,0,N1YZ,Retail Discount,TRA,TPS,,
125376,119736,CKOT,2/21/18,2/22/18,2/23/18,1,1,1,B1K,252,1,0,NH7,Retail Discount,CSI,GDS,,
125383,119743,CKOT,2/21/18,2/22/18,2/23/18,1,1,1,B1K,300,2,0,N0JK,OTA E-Commerce,TEC,TPS,,
125384,119744,CKOT,2/21/18,2/22/18,2/23/18,1,1,1,B1K,300,2,0,N0JK,OTA E-Commerce,TEC,TPS,,
125385,119745,CKOT,2/21/18,3/4/18,3/8/18,11,4,1,B1K,992,1,0,NQ3,Corporate,CON,GDS,,
125387,119746,CKOT,2/21/18,3/4/18,3/7/18,11,3,1,B1K,741,1,0,NEAU,Corporate,COT,GDS,,
125388,119747,CKOT,2/21/18,4/12/18,4/14/18,50,2,1,D1K,527,2,0,NH7,Retail Discount,CSI,GDS,,
125389,119748,CKOT,2/21/18,3/5/18,3/7/18,12,2,1,B1K,504,1,0,NG9,Corporate,CON,GDS,,
125390,119749,CKOT,2/21/18,3/5/18,3/6/18,12,1,1,D1K,302,1,0,NEAU,Corporate,COT,GDS,,
125393,119752,CKOT,2/21/18,6/21/18,6/22/18,120,1,1,D1K,270,2,0,NMNM,Retail Discount,CSI,AA,,
125394,119753,CKOT,2/21/18,2/22/18,2/25/18,1,3,1,A1K,739,2,0,NP6I,OTA E-Commerce,TEC,TPS,,
125395,119754,CKOT,2/21/18,3/2/18,3/4/18,9,2,1,ADA,504,1,0,N1UO,Retail Discount,CSI,GDS,,
125396,119755,CKOT,2/21/18,4/11/18,4/12/18,49,1,1,A1D,325,1,0,N8DZ,Corporate,COT,GDS,,
125397,119756,CKOT,2/21/18,3/4/18,3/6/18,11,2,1,C1K,828,2,0,NH7,Retail Discount,CSI,GDS,,
125398,119757,CKOT,2/21/18,5/2/18,5/5/18,70,3,1,B1K,911,2,0,T08,Retail Discount,TRA,TRW,,
125399,119758,CKOT,2/21/18,5/2/18,5/5/18,70,3,1,B1K,911,2,0,T08,Retail Discount,TRA,TRW,,
125400,119759,CKOT,2/21/18,3/9/18,3/10/18,16,1,1,D1K,252,1,0,NHE,Retail Discount,CSI,GDS,,
125402,119760,CKOT,2/21/18,3/11/18,3/14/18,18,3,1,B1K,868,1,0,T08,Retail Discount,TRA,HRO,,
125403,119761,CKOT,2/21/18,5/6/18,5/9/18,74,3,1,ADA,744,1,0,NQ3,Corporate,CON,GDS,,
125405,119762,CKOT,2/21/18,3/23/18,3/31/18,30,8,1,B1K,1984,2,0,N7N,Corporate,CON,HRO,,
125406,119763,CKOT,2/21/18,3/19/18,3/23/18,26,4,1,A1K,1404,1,0,NMNM,Retail Discount,CSI,GDS,,
125412,119769,CKOT,2/21/18,7/20/18,7/22/18,149,2,1,B1K,522,2,0,N83,Corporate,CON,PMS,,
125414,119772,CKOT,2/21/18,4/24/18,5/2/18,62,8,1,A1D,3349,2,0,NB15,OTA E-Commerce,TEC,TPS,,
125415,119773,CKOT,2/21/18,3/8/18,3/11/18,15,3,1,A1K,766,2,0,T08,Retail Discount,TRA,TAJ,,
125416,119774,CKOT,2/21/18,3/12/18,3/14/18,19,2,1,D1K,470,1,0,NSCB,Corporate,COT,GDS,,
125417,119775,CKOT,2/21/18,3/8/18,3/11/18,15,3,1,C1K,1215,2,0,NH7,Retail Discount,CSI,GDS,,
125418,119776,CKOT,2/21/18,3/17/18,3/20/18,24,3,1,B1K,1060,1,0,N78M,OTA E-Commerce,TEC,TPS,,
125419,119778,CKOT,2/21/18,2/23/18,2/25/18,2,2,1,B1K,475,1,0,N1UO,Retail Discount,CSI,GDS,,
125420,119779,CKOT,2/21/18,3/12/18,3/15/18,19,3,1,ADA,825,1,0,NMJQ,Corporate,CON,GDS,,
125421,119780,CKOT,2/21/18,2/23/18,2/26/18,2,3,1,A1D,969,1,0,NE5,Corporate,CON,GDS,,
125422,119781,CKOT,2/21/18,3/12/18,3/15/18,19,3,1,D1K,990,1,0,NMJQ,Corporate,CON,GDS,,
125423,119782,CKOT,2/21/18,3/13/18,3/14/18,20,1,1,ADA,175,1,0,T20,BAR,RAC,HRO,,
125424,119783,CKOT,2/21/18,3/12/18,3/14/18,19,2,1,A1K,664,1,0,NBTX,Corporate,COT,GDS,,
125425,119784,CKOT,2/21/18,3/8/18,3/9/18,15,1,1,D1K,270,2,0,NH7,Retail Discount,CSI,GDS,,
125426,119785,CKOT,2/21/18,3/8/18,3/9/18,15,1,1,C1K,270,2,0,NH7,Retail Discount,CSI,GDS,,
125427,119786,CKOT,2/21/18,3/8/18,3/9/18,15,1,1,D1K,270,2,0,NH7,Retail Discount,CSI,GDS,,
125428,119787,CKOT,2/21/18,3/8/18,3/9/18,15,1,1,A1K,270,2,0,NH7,Retail Discount,CSI,GDS,,
125430,119788,CKOT,2/21/18,3/15/18,3/17/18,22,2,1,D1K,617,2,0,NH7,Retail Discount,CSI,GDS,,
125432,119790,CKOT,2/21/18,3/8/18,3/9/18,15,1,1,B1K,280,1,0,NFNK,OTA E-Commerce,TEC,TPS,,
125433,119792,CKOT,2/21/18,3/8/18,3/9/18,15,1,1,D1K,415,2,0,R04,BAR,RAC,HRO,,
125435,119794,CKOT,2/21/18,2/23/18,2/24/18,2,1,1,ADA,250,1,0,R04,BAR,RAC,PLC,,
125436,119795,CKOT,2/21/18,2/21/18,2/22/18,0,1,1,A1D,0,1,0,XO,Other,NOR,HRO,,
125437,119797,CKOT,2/21/18,2/23/18,2/24/18,2,1,1,B1K,250,1,0,R04,BAR,RAC,PLC,,
125438,119798,CKOT,2/21/18,3/29/18,3/30/18,36,1,1,A1D,413,2,0,N8N,Retail Discount,CSI,GDS,,
125439,119799,CKOT,2/21/18,3/29/18,3/31/18,36,2,1,A1D,765,2,0,N8N,Retail Discount,CSI,GDS,,
125441,119801,CKOT,2/21/18,3/5/18,3/10/18,12,5,1,B1K,980,1,0,N35,Corporate,CON,GDS,,
125443,119803,CKOT,2/21/18,3/5/18,3/8/18,12,3,1,B1K,588,1,0,N35,Corporate,CON,GDS,,
125444,119804,CKOT,2/21/18,3/5/18,3/7/18,12,2,1,A1D,392,1,0,N35,Corporate,CON,GDS,,
125445,119805,CKOT,2/21/18,3/5/18,3/6/18,12,1,1,B1K,265,1,0,N85,Corporate,CON,GDS,,
125446,119806,CKOT,2/21/18,4/11/18,4/12/18,49,1,1,ADA,250,1,0,NAJV,Corporate,CON,GDS,,
125448,119807,CKOT,2/21/18,3/7/18,3/9/18,14,2,1,B1K,522,1,0,N94,Corporate,COT,GDS,,
125455,119812,CKOT,2/22/18,4/19/18,4/20/18,56,1,1,D1K,215,1,0,NAJV,Corporate,CON,GDS,,
125457,119814,CKOT,2/22/18,2/27/18,3/2/18,5,3,1,A1D,933,1,0,N83,Corporate,CON,GDS,,
125458,119815,CKOT,2/22/18,3/13/18,3/15/18,19,2,1,C1S,1330,2,0,N8N,Retail Discount,CSI,GDS,,
125459,119816,CKOT,2/21/18,3/14/18,3/18/18,21,4,1,A1K,1251,2,0,T08,Retail Discount,TRA,PLC,,
125461,119818,CKOT,2/22/18,3/26/18,3/28/18,32,2,1,D1K,650,1,0,R04,BAR,RAC,GDS,,
125462,119819,CKOT,2/22/18,3/8/18,3/12/18,14,4,1,B1K,1028,2,0,NB15,OTA E-Commerce,TEC,TPS,,
125463,119820,CKOT,2/22/18,2/23/18,2/24/18,1,1,1,D1K,342,2,0,NH7,Retail Discount,CSI,GDS,,
125464,119821,CKOT,2/22/18,3/28/18,3/29/18,34,1,1,A1D,216,1,0,NW86,OTA E-Commerce,TEC,TPS,,
125468,119826,CKOT,2/22/18,2/23/18,2/24/18,1,1,1,A1D,365,2,0,NH7,Retail Discount,CSI,GDS,,
125469,119827,CKOT,2/22/18,3/12/18,3/15/18,18,3,1,C1S,2094,2,0,NP6I,OTA E-Commerce,TEC,TPS,,
125471,119829,CKOT,2/22/18,4/29/18,5/3/18,66,4,1,B1K,992,1,0,NQ3,Corporate,CON,GDS,,
125472,119830,CKOT,2/22/18,4/20/18,4/24/18,57,4,1,B1K,1028,2,0,NB15,OTA E-Commerce,TEC,TPS,,
125474,119832,CKOT,2/22/18,9/16/18,9/19/18,206,3,1,B1K,955,2,0,N1YZ,Retail Discount,TRA,DSF,,
125476,119834,CKOT,2/22/18,3/1/18,3/2/18,7,1,1,ADA,247,1,0,NEAU,Corporate,COT,TRW,,
125477,119835,CKOT,2/22/18,3/1/18,3/2/18,7,1,1,D1K,247,1,0,NEAU,Corporate,COT,TRW,,
125478,119836,CKOT,2/22/18,3/1/18,3/2/18,7,1,1,ADA,247,1,0,NEAU,Corporate,COT,TRW,,
